"","measurement_ID_A","measurement_ID_P","mean_A","mean_P","sd_A","sd_P","n_A","n_P","life_stage_A","life_stage_P","sample_type_A","sample_type_P","sampling_location_A","sampling_location_P","limit_type_A","limit_type_P","LOD_A","LOD_P","LOQ_A","LOQ_P","sampling_year_A","sampling_year_P","sampling_month_A","sampling_month_P","developmental_stage_A","developmental_stage_P","breeding_stage","laying_order","nest","body_weight_mean","body_weight_sd","egg_weight_mean","egg_weight_sd","data_pooled","es_ID","study_ID","species_ID","pfas_ID","study_title","author_year","year_publication","article_digital_object_identifier","journal","coi_statement","funding_statement","raw_data","analysis_code","species_common_name","species_scientific_name","taxonomic_order","seabird","main_food_type","diet","clutch_size","pfas_type_acronym","pfas_type_full_name","carbon_chain_length","functional_group","molecular_weight","Phylogeny","b_CV2_1","b_CV2_2","N_tilde","ess.se","lnRR","var_lnRR"
"90","m_030","m_075",7.2,15.048,0.560028571,2.539833065,8,17,"adult","egg","brain","yolk","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,NA,NA,NA,NA,NA,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_98","S_002","se_003","pfas_011","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFDoDA","Perfluorododecanoate / Perfluorododecanoic acid",12,"Carboxylate / carboxylic acid",614.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,0.717772574223666,0.0670590132191125
"91","m_045","m_075",0.035355339,15.048,NA,2.539833065,8,17,"adult","egg","muscle","yolk","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","LOQ",NA,NA,NA,0.05,NA,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_99","S_002","se_003","pfas_011","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFDoDA","Perfluorododecanoate / Perfluorododecanoic acid",12,"Carboxylate / carboxylic acid",614.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,6.03415946575767,0.0670590132191125
"92","m_060","m_075",0.035355339,15.048,NA,2.539833065,8,17,"adult","egg","adipose","yolk","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","LOQ",NA,NA,NA,0.05,NA,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_100","S_002","se_003","pfas_011","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFDoDA","Perfluorododecanoate / Perfluorododecanoic acid",12,"Carboxylate / carboxylic acid",614.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,6.03415946575767,0.0670590132191125
"93","m_105","m_075",0.572,15.048,0.448022857,2.539833065,8,17,"adult","egg","plasma","yolk","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,NA,NA,NA,NA,NA,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_101","S_002","se_003","pfas_011","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFDoDA","Perfluorododecanoate / Perfluorododecanoic acid",12,"Carboxylate / carboxylic acid",614.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,3.25046988784802,0.0670590132191125
"94","m_120","m_075",0.035355339,15.048,NA,2.539833065,8,17,"adult","egg","RBC","yolk","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","LOQ",NA,NA,NA,0.05,NA,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_102","S_002","se_003","pfas_011","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFDoDA","Perfluorododecanoate / Perfluorododecanoic acid",12,"Carboxylate / carboxylic acid",614.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,6.03415946575767,0.0670590132191125
"95","m_015","m_090",0.04367767,0.035355339,0.005802768,NA,8,17,"adult","egg","liver","albumen","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,"LOQ",NA,NA,0.05,0.05,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_103","S_002","se_003","pfas_011","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFDoDA","Perfluorododecanoate / Perfluorododecanoic acid",12,"Carboxylate / carboxylic acid",614.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,-0.230779065805957,0.0670590132191125
"96","m_030","m_090",7.2,0.035355339,0.560028571,NA,8,17,"adult","egg","brain","albumen","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,"LOQ",NA,NA,NA,0.05,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_104","S_002","se_003","pfas_011","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFDoDA","Perfluorododecanoate / Perfluorododecanoic acid",12,"Carboxylate / carboxylic acid",614.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,-5.33577838328706,0.0670590132191125
"97","m_105","m_090",0.572,0.035355339,0.448022857,NA,8,17,"adult","egg","plasma","albumen","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,"LOQ",NA,NA,NA,0.05,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_107","S_002","se_003","pfas_011","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFDoDA","Perfluorododecanoate / Perfluorododecanoic acid",12,"Carboxylate / carboxylic acid",614.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,-2.80308106966271,0.0670590132191125
"98","m_016","m_076",0.30107767,26.224,0.185275645,3.628332951,8,17,"adult","egg","liver","yolk","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,NA,NA,NA,0.05,NA,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_109","S_002","se_003","pfas_012","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFTrDA","Perfluorotridecanoate / Perfluorotridecanoic acid",13,"Carboxylate / carboxylic acid",664.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,4.44767053790113,0.0670590132191125
"99","m_031","m_076",8.162,26.224,0.995606348,3.628332951,8,17,"adult","egg","brain","yolk","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,NA,NA,NA,NA,NA,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_110","S_002","se_003","pfas_012","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFTrDA","Perfluorotridecanoate / Perfluorotridecanoic acid",13,"Carboxylate / carboxylic acid",664.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,1.14779429326481,0.0670590132191125
"100","m_046","m_076",0.035355339,26.224,NA,3.628332951,8,17,"adult","egg","muscle","yolk","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","LOQ",NA,NA,NA,0.05,NA,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_111","S_002","se_003","pfas_012","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFTrDA","Perfluorotridecanoate / Perfluorotridecanoic acid",13,"Carboxylate / carboxylic acid",664.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,6.58958939576042,0.0670590132191125
"101","m_061","m_076",0.035355339,26.224,NA,3.628332951,8,17,"adult","egg","adipose","yolk","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","LOQ",NA,NA,NA,0.05,NA,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_112","S_002","se_003","pfas_012","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFTrDA","Perfluorotridecanoate / Perfluorotridecanoic acid",13,"Carboxylate / carboxylic acid",664.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,6.58958939576042,0.0670590132191125
"102","m_106","m_076",1.6456,26.224,0.846265396,3.628332951,8,17,"adult","egg","plasma","yolk","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,NA,NA,NA,NA,NA,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_113","S_002","se_003","pfas_012","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFTrDA","Perfluorotridecanoate / Perfluorotridecanoic acid",13,"Carboxylate / carboxylic acid",664.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,2.74917847089181,0.0670590132191125
"103","m_121","m_076",0.035355339,26.224,NA,3.628332951,8,17,"adult","egg","RBC","yolk","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","LOQ",NA,NA,NA,0.05,NA,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_114","S_002","se_003","pfas_012","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFTrDA","Perfluorotridecanoate / Perfluorotridecanoic acid",13,"Carboxylate / carboxylic acid",664.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,6.58958939576042,0.0670590132191125
"104","m_016","m_091",0.30107767,0.035355339,0.185275645,NA,8,17,"adult","egg","liver","albumen","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,"LOQ",NA,NA,0.05,0.05,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_115","S_002","se_003","pfas_012","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFTrDA","Perfluorotridecanoate / Perfluorotridecanoic acid",13,"Carboxylate / carboxylic acid",664.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,-2.16131034961234,0.0670590132191125
"105","m_031","m_091",8.162,0.035355339,0.995606348,NA,8,17,"adult","egg","brain","albumen","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,"LOQ",NA,NA,NA,0.05,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_116","S_002","se_003","pfas_012","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFTrDA","Perfluorotridecanoate / Perfluorotridecanoic acid",13,"Carboxylate / carboxylic acid",664.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,-5.46118659424866,0.0670590132191125
"106","m_106","m_091",1.6456,0.035355339,0.846265396,NA,8,17,"adult","egg","plasma","albumen","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,"LOQ",NA,NA,NA,0.05,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_119","S_002","se_003","pfas_012","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFTrDA","Perfluorotridecanoate / Perfluorotridecanoic acid",13,"Carboxylate / carboxylic acid",664.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,-3.85980241662166,0.0670590132191125
"107","m_017","m_077",0.41547767,13.992,0.265041368,2.539833065,8,17,"adult","egg","liver","yolk","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,NA,NA,NA,0.05,NA,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_121","S_002","se_003","pfas_013","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFTeDA","Perfluorotetradecanoate / Perfluorotetradecanoic acid",14,"Carboxylate / carboxylic acid",714.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,3.497420654573,0.0670590132191125
"108","m_032","m_077",5.896,13.992,0.871155554,2.539833065,8,17,"adult","egg","brain","yolk","Chantry Island, Lake Huron, Laurentian Great Lakes, North America","Chantry Island, Lake Huron, Laurentian Great Lakes, North America",NA,NA,NA,NA,NA,NA,"2010","2010","April","April",NA,NA,"post-laying",NA,"Yes",946,15,82,2,"No","es_122","S_002","se_003","pfas_013","Comparative tissue and body compartment accumulation and maternal transfer to eggs of perfluoroalkyl sulfonates and carboxylates in Great Lakes herring gulls","Gebbink_2012",2012,"10.1016/j.envpol.2011.10.011","Environmental pollution","No","Yes","No","No","Herring gull","Larus argentatus","Charadriiformes","Yes","Animal material","Omnivorous",3,"PFTeDA","Perfluorotetradecanoate / Perfluorotetradecanoic acid",14,"Carboxylate / carboxylic acid",714.1,"Larus_argentatus",0.423367986900876,0.24034625256055,5.44,2.33238075793812,0.844820091076212,0.0670590132191125
